n		X[m]		Y[m]		Z[m]
378		4.37377E+03	2.04705E+03	-2.93333E+03
379		4.26498E+03	2.04762E+03	-2.92205E+03
380		4.37374E+03	2.04702E+03	-2.92039E+03
381		4.28209E+03	2.15538E+03	-3.03593E+03
382		4.39091E+03	2.15463E+03	-3.03536E+03
383		4.28209E+03	2.15532E+03	-3.02336E+03
384		4.39092E+03	2.15460E+03	-3.02267E+03
385		4.28208E+03	2.15526E+03	-3.01078E+03
386		4.39091E+03	2.15456E+03	-3.00997E+03
387		4.28206E+03	2.15519E+03	-2.99821E+03
388		4.39089E+03	2.15452E+03	-2.99727E+03
389		4.28205E+03	2.15512E+03	-2.98564E+03
390		4.39088E+03	2.15449E+03	-2.98458E+03
391		4.28204E+03	2.15505E+03	-2.97307E+03
392		4.39087E+03	2.15445E+03	-2.97188E+03
393		4.28203E+03	2.15498E+03	-2.96049E+03
394		4.39086E+03	2.15442E+03	-2.95918E+03
395		4.28202E+03	2.15492E+03	-2.94792E+03
396		4.39084E+03	2.15438E+03	-2.94649E+03
397		4.28200E+03	2.15485E+03	-2.93535E+03
398		4.39083E+03	2.15434E+03	-2.93379E+03
399		4.28199E+03	2.15478E+03	-2.92277E+03
400		4.39081E+03	2.15431E+03	-2.92109E+03
401		4.29911E+03	2.26259E+03	-3.03763E+03
402		4.40798E+03	2.26194E+03	-3.03706E+03
403		4.29911E+03	2.26252E+03	-3.02509E+03
404		4.40799E+03	2.26190E+03	-3.02438E+03
405		4.29909E+03	2.26245E+03	-3.01255E+03
406		4.40798E+03	2.26186E+03	-3.01169E+03
407		4.29908E+03	2.26237E+03	-3.00002E+03
408		4.40796E+03	2.26182E+03	-2.99901E+03
409		4.29907E+03	2.26230E+03	-2.98748E+03
410		4.40795E+03	2.26178E+03	-2.98632E+03
411		4.29905E+03	2.26222E+03	-2.97495E+03
412		4.40794E+03	2.26174E+03	-2.97364E+03
413		4.29904E+03	2.26215E+03	-2.96241E+03
414		4.40792E+03	2.26170E+03	-2.96096E+03
415		4.29903E+03	2.26207E+03	-2.94987E+03
416		4.40791E+03	2.26166E+03	-2.94827E+03
417		4.29901E+03	2.26200E+03	-2.93734E+03
418		4.40789E+03	2.26162E+03	-2.93559E+03
419		4.29900E+03	2.26192E+03	-2.92480E+03
420		4.40787E+03	2.26158E+03	-2.92290E+03
421		4.31612E+03	2.36979E+03	-3.03932E+03
422		4.42505E+03	2.36926E+03	-3.03849E+03
423		4.31612E+03	2.36972E+03	-3.02682E+03
424		4.42506E+03	2.36922E+03	-3.02586E+03
425		4.31611E+03	2.36964E+03	-3.01432E+03
426		4.42504E+03	2.36918E+03	-3.01323E+03
427		4.31610E+03	2.36956E+03	-3.00183E+03
428		4.42503E+03	2.36913E+03	-3.00060E+03
429		4.31608E+03	2.36947E+03	-2.98933E+03
430		4.42502E+03	2.36909E+03	-2.98797E+03
431		4.31607E+03	2.36939E+03	-2.97683E+03
432		4.42500E+03	2.36904E+03	-2.97533E+03
433		4.31605E+03	2.36931E+03	-2.96433E+03
434		4.42499E+03	2.36900E+03	-2.96270E+03
435		4.31604E+03	2.36923E+03	-2.95183E+03
436		4.42497E+03	2.36895E+03	-2.95007E+03
437		4.31602E+03	2.36914E+03	-2.93933E+03
438		4.42496E+03	2.36890E+03	-2.93744E+03
439		4.31601E+03	2.36906E+03	-2.92683E+03
440		4.42493E+03	2.36886E+03	-2.92481E+03
441		4.33314E+03	2.47700E+03	-3.04102E+03
442		4.44212E+03	2.47658E+03	-3.04019E+03
443		4.33314E+03	2.47692E+03	-3.02856E+03
444		4.44213E+03	2.47654E+03	-3.02757E+03
445		4.33313E+03	2.47683E+03	-3.01609E+03
446		4.44212E+03	2.47649E+03	-3.01496E+03
447		4.33311E+03	2.47674E+03	-3.00363E+03
448		4.44210E+03	2.47644E+03	-3.00234E+03
449		4.33310E+03	2.47665E+03	-2.99117E+03
450		4.44208E+03	2.47639E+03	-2.98972E+03
451		4.33308E+03	2.47656E+03	-2.97871E+03
452		4.44207E+03	2.47634E+03	-2.97711E+03
453		4.33306E+03	2.47647E+03	-2.96625E+03
454		4.44205E+03	2.47629E+03	-2.96449E+03
455		4.33305E+03	2.47638E+03	-2.95378E+03
456		4.44204E+03	2.47624E+03	-2.95187E+03
457		4.33303E+03	2.47629E+03	-2.94132E+03
458		4.44202E+03	2.47619E+03	-2.93926E+03
459		4.33302E+03	2.47620E+03	-2.92886E+03
460		4.44199E+03	2.47614E+03	-2.92664E+03
461		4.35016E+03	2.58420E+03	-3.04271E+03
462		4.45919E+03	2.58391E+03	-3.04153E+03
463		4.35016E+03	2.58412E+03	-3.03029E+03
464		4.45920E+03	2.58386E+03	-3.02897E+03
